xco,yco,ensemble,duration1_1980,duration1_2080,duration2_1980,duration2_2080,duration3_1980,duration3_2080,duration4_1980,duration4_2080,duration5_1980,duration5_2080,duration6_1980,duration6_2080,duration7_1980,duration7_2080,duration8_1980,duration8_2080,duration9_1980,duration9_2080
128,100,01,99400.0,80439.0,36817.0,29564.0,17126.0,14201.0,8964.0,7436.0,4796.0,3996.0,2666.0,2261.0,1482.0,1273.0,867.0,723.0,474.0,429.0
128,102,01,123233.0,99356.0,43931.0,36256.0,20786.0,17524.0,10786.0,9242.0,5695.0,4979.0,3145.0,2813.0,1813.0,1463.0,1006.0,926.0,547.0,556.0
128,104,01,118343.0,121085.0,43773.0,45165.0,20009.0,20569.0,9942.0,10091.0,5103.0,5465.0,2712.0,2928.0,1589.0,1681.0,907.0,992.0,534.0,577.0
128,106,01,115873.0,103510.0,42153.0,36895.0,19842.0,17495.0,10222.0,9078.0,5422.0,5072.0,3141.0,2780.0,1769.0,1528.0,1073.0,933.0,613.0,554.0
128,108,01,140558.0,116993.0,52332.0,41902.0,23677.0,19167.0,11775.0,9794.0,6140.0,5104.0,3298.0,2715.0,1822.0,1505.0,1006.0,861.0,600.0,501.0
128,110,01,111989.0,106215.0,36874.0,34504.0,16801.0,16414.0,8500.0,8101.0,4041.0,4051.0,2026.0,2040.0,1049.0,1015.0,502.0,535.0,231.0,256.0
128,112,01,143462.0,146161.0,49732.0,50750.0,21616.0,22552.0,10200.0,10765.0,4766.0,5176.0,2282.0,2467.0,1114.0,1188.0,518.0,592.0,229.0,309.0
128,114,01,127769.0,118700.0,42868.0,38886.0,18425.0,16833.0,8353.0,7590.0,3824.0,3433.0,1697.0,1544.0,768.0,651.0,333.0,278.0,152.0,140.0
128,116,01,151328.0,137217.0,48534.0,43632.0,18572.0,16418.0,7660.0,6922.0,3468.0,2938.0,1611.0,1370.0,750.0,678.0,366.0,370.0,192.0,182.0
128,118,01,138449.0,128921.0,44544.0,40278.0,17882.0,16195.0,6035.0,5527.0,2057.0,1780.0,879.0,786.0,542.0,500.0,342.0,319.0,175.0,152.0
128,120,01,169868.0,177158.0,47958.0,51429.0,16672.0,17905.0,5691.0,5970.0,1824.0,1968.0,650.0,715.0,225.0,232.0,117.0,94.0,40.0,52.0
128,230,01,153353.0,124541.0,48714.0,39607.0,17865.0,14553.0,7487.0,6163.0,3680.0,3186.0,1890.0,1752.0,1044.0,1034.0,635.0,617.0,365.0,419.0
128,232,01,144977.0,134475.0,43877.0,41084.0,16809.0,15877.0,6696.0,6991.0,2809.0,3431.0,1334.0,1875.0,686.0,1082.0,345.0,620.0,181.0,390.0
128,234,01,168866.0,121368.0,48759.0,37068.0,18506.0,13998.0,7651.0,6689.0,3397.0,3374.0,1672.0,2018.0,837.0,1106.0,428.0,713.0,201.0,440.0
128,236,01,140687.0,109362.0,39357.0,31014.0,15518.0,12454.0,6463.0,5835.0,2899.0,2998.0,1338.0,1620.0,577.0,930.0,272.0,491.0,98.0,270.0
128,238,01,149582.0,122266.0,45101.0,38975.0,19216.0,17279.0,8649.0,8627.0,3927.0,4739.0,1811.0,2598.0,945.0,1535.0,468.0,947.0,273.0,600.0
128,240,01,142660.0,140057.0,43583.0,43483.0,15114.0,16680.0,6047.0,7687.0,2656.0,3878.0,1222.0,2208.0,585.0,1248.0,302.0,788.0,146.0,476.0
128,242,01,127568.0,108861.0,41050.0,36034.0,14978.0,13108.0,6135.0,6122.0,2716.0,3396.0,1381.0,1930.0,731.0,1202.0,357.0,705.0,175.0,449.0
128,244,01,148111.0,154016.0,43808.0,45561.0,16227.0,16727.0,6961.0,7897.0,3155.0,4225.0,1520.0,2301.0,722.0,1360.0,333.0,828.0,176.0,479.0
129,25,01,76607.0,77132.0,30990.0,30157.0,16010.0,15926.0,8919.0,8614.0,5094.0,4881.0,2875.0,2835.0,1631.0,1640.0,913.0,830.0,509.0,497.0
129,27,01,86928.0,72950.0,32800.0,27007.0,15765.0,12884.0,8423.0,6833.0,4618.0,3716.0,2627.0,2040.0,1499.0,1141.0,799.0,606.0,446.0,301.0
129,29,01,101541.0,97240.0,39097.0,36974.0,18093.0,17063.0,9403.0,8877.0,5211.0,5031.0,3038.0,2822.0,1701.0,1648.0,1047.0,923.0,574.0,562.0
129,31,01,88146.0,95153.0,36940.0,38061.0,19122.0,19471.0,11352.0,11222.0,7252.0,7189.0,4941.0,4881.0,3220.0,3169.0,1980.0,1900.0,1051.0,1084.0
129,33,01,66978.0,75920.0,27999.0,31438.0,15162.0,17362.0,8854.0,10215.0,5144.0,6330.0,3101.0,3980.0,1867.0,2514.0,1078.0,1498.0,614.0,964.0
129,35,01,80387.0,84403.0,33220.0,34245.0,18536.0,18402.0,11069.0,11018.0,6564.0,6872.0,4095.0,4318.0,2634.0,2738.0,1598.0,1743.0,1010.0,1120.0
129,37,01,75467.0,78024.0,34394.0,33191.0,18363.0,17688.0,10230.0,9871.0,5982.0,5581.0,3323.0,3283.0,1946.0,1809.0,1060.0,1035.0,591.0,615.0
129,39,01,69112.0,66356.0,32484.0,29663.0,15814.0,13878.0,8989.0,7674.0,5656.0,4846.0,3798.0,3306.0,2434.0,2177.0,1489.0,1294.0,822.0,713.0
129,41,01,82806.0,88306.0,39187.0,40053.0,18296.0,18042.0,10043.0,9735.0,5960.0,5698.0,3652.0,3579.0,2171.0,1991.0,1180.0,1083.0,575.0,494.0
129,43,01,102385.0,88196.0,48268.0,40169.0,22153.0,18143.0,11967.0,9689.0,7164.0,5622.0,4398.0,3362.0,2459.0,1767.0,1343.0,1006.0,619.0,439.0
129,45,01,86122.0,90508.0,36655.0,38001.0,19491.0,19236.0,10536.0,10574.0,6001.0,6095.0,3362.0,3810.0,2023.0,2232.0,1113.0,1431.0,619.0,889.0
129,47,01,97092.0,83750.0,39941.0,33917.0,19698.0,16608.0,11224.0,9038.0,6756.0,5698.0,4197.0,3506.0,2627.0,2204.0,1471.0,1251.0,772.0,712.0
129,49,01,72234.0,64711.0,28902.0,25733.0,14519.0,12745.0,7544.0,6664.0,4241.0,3843.0,2424.0,2151.0,1339.0,1214.0,821.0,682.0,512.0,428.0
129,51,01,76952.0,79502.0,31437.0,31666.0,15763.0,16317.0,8665.0,8987.0,4719.0,4892.0,2593.0,2555.0,1529.0,1482.0,851.0,890.0,480.0,461.0
129,53,01,78700.0,69925.0,32150.0,28078.0,16403.0,14417.0,9050.0,7938.0,5124.0,4365.0,2980.0,2450.0,1596.0,1410.0,991.0,775.0,539.0,448.0
129,55,01,98473.0,77627.0,41886.0,32175.0,19500.0,14779.0,11125.0,8368.0,6971.0,5175.0,4576.0,3404.0,2662.0,1911.0,1375.0,949.0,603.0,418.0
129,57,01,98021.0,81584.0,43186.0,34812.0,20536.0,16245.0,11434.0,9185.0,7234.0,5522.0,4441.0,3569.0,2629.0,1954.0,1278.0,931.0,530.0,358.0
129,59,01,77248.0,71749.0,30855.0,28816.0,15751.0,14787.0,8493.0,8018.0,4613.0,4233.0,2596.0,2446.0,1522.0,1433.0,870.0,799.0,493.0,463.0
129,61,01,85216.0,63909.0,33566.0,24711.0,17441.0,12992.0,9992.0,7305.0,5700.0,4328.0,3383.0,2592.0,2064.0,1570.0,1340.0,933.0,781.0,563.0
129,63,01,89500.0,76988.0,35462.0,29899.0,16036.0,13398.0,8571.0,7220.0,5439.0,4675.0,3666.0,2979.0,2152.0,1699.0,1132.0,884.0,478.0,390.0
129,65,01,104063.0,69456.0,39767.0,26410.0,20806.0,13022.0,11274.0,7109.0,6496.0,4105.0,3786.0,2309.0,2275.0,1379.0,1267.0,813.0,758.0,495.0
129,67,01,95994.0,90586.0,39803.0,36989.0,19931.0,18942.0,11226.0,10060.0,6420.0,5821.0,3814.0,3379.0,2215.0,2063.0,1268.0,1173.0,751.0,664.0
129,69,01,104897.0,86671.0,42014.0,34593.0,21084.0,17135.0,11004.0,9123.0,6171.0,4771.0,3482.0,2636.0,2040.0,1557.0,1147.0,895.0,674.0,508.0
129,71,01,97463.0,69663.0,38917.0,26601.0,19641.0,13315.0,10705.0,7311.0,5954.0,4072.0,3531.0,2419.0,2009.0,1432.0,1263.0,827.0,728.0,426.0
129,73,01,112685.0,128100.0,45941.0,51152.0,24017.0,26200.0,13541.0,14749.0,7921.0,8575.0,4571.0,5020.0,2737.0,3003.0,1620.0,1827.0,1063.0,1054.0
129,75,01,114954.0,81954.0,45954.0,32632.0,22929.0,16347.0,12531.0,8647.0,6998.0,4887.0,3858.0,2817.0,2162.0,1546.0,1307.0,950.0,760.0,520.0
129,77,01,100062.0,85995.0,37609.0,32155.0,19800.0,16996.0,11096.0,9369.0,6446.0,5490.0,3709.0,3235.0,2187.0,1962.0,1273.0,1129.0,820.0,671.0
129,79,01,95334.0,94351.0,38015.0,37343.0,19424.0,19726.0,10791.0,11098.0,6237.0,6457.0,3753.0,3992.0,2189.0,2351.0,1384.0,1404.0,856.0,831.0
129,81,01,107647.0,106069.0,41985.0,40812.0,21240.0,20572.0,11728.0,11058.0,6665.0,6361.0,3855.0,3675.0,2170.0,2125.0,1263.0,1267.0,767.0,714.0
129,83,01,109634.0,105289.0,40606.0,38335.0,20673.0,20347.0,11271.0,11373.0,6556.0,6677.0,3828.0,3977.0,2273.0,2354.0,1482.0,1445.0,840.0,947.0
129,85,01,114184.0,97942.0,44798.0,37890.0,22220.0,19512.0,11866.0,10608.0,6820.0,6017.0,3785.0,3477.0,2190.0,2013.0,1348.0,1190.0,805.0,714.0
129,87,01,119758.0,87551.0,47687.0,34314.0,21982.0,15560.0,11107.0,7596.0,5899.0,4097.0,3349.0,2227.0,1888.0,1319.0,1078.0,704.0,604.0,417.0
129,89,01,92684.0,97147.0,34958.0,36848.0,16084.0,16967.0,8113.0,8483.0,4198.0,4543.0,2360.0,2439.0,1284.0,1347.0,693.0,760.0,383.0,419.0
129,91,01,104731.0,76220.0,40530.0,30085.0,18247.0,12985.0,8880.0,6154.0,4599.0,3170.0,2451.0,1744.0,1329.0,944.0,741.0,538.0,435.0,293.0
129,93,01,107635.0,102151.0,40564.0,38329.0,18332.0,17871.0,9288.0,9155.0,5007.0,4904.0,2805.0,2738.0,1601.0,1592.0,885.0,922.0,649.0,534.0
129,95,01,94897.0,94625.0,35741.0,35596.0,16256.0,16120.0,8026.0,8048.0,4248.0,4283.0,2348.0,2330.0,1366.0,1280.0,775.0,775.0,410.0,417.0
129,97,01,118778.0,111038.0,45291.0,43876.0,20416.0,20385.0,10185.0,10271.0,5342.0,5563.0,2899.0,2992.0,1632.0,1635.0,900.0,897.0,555.0,524.0
129,99,01,114528.0,110000.0,44667.0,42500.0,20505.0,19718.0,10670.0,10131.0,5583.0,5261.0,2995.0,2820.0,1756.0,1654.0,988.0,959.0,531.0,518.0
129,101,01,105224.0,96618.0,39899.0,36395.0,17729.0,16406.0,8804.0,8123.0,4563.0,4297.0,2454.0,2258.0,1361.0,1266.0,830.0,800.0,431.0,457.0
129,103,01,104646.0,94303.0,37414.0,34600.0,17533.0,16044.0,8798.0,8232.0,4697.0,4184.0,2546.0,2303.0,1431.0,1346.0,812.0,745.0,433.0,416.0
129,105,01,115138.0,108170.0,40858.0,38846.0,19060.0,18525.0,9862.0,9751.0,5397.0,5306.0,3034.0,2988.0,1755.0,1694.0,1023.0,1064.0,661.0,594.0
129,107,01,109646.0,95951.0,40368.0,35309.0,18571.0,16977.0,9647.0,8711.0,5101.0,4810.0,2773.0,2807.0,1535.0,1592.0,892.0,975.0,520.0,544.0
129,109,01,109717.0,115506.0,40815.0,43473.0,18203.0,19528.0,8752.0,9179.0,4429.0,4504.0,2159.0,2357.0,1136.0,1177.0,616.0,619.0,335.0,343.0
129,111,01,140696.0,130517.0,48074.0,44850.0,20089.0,19053.0,9038.0,8477.0,4145.0,3922.0,1838.0,1766.0,863.0,869.0,434.0,406.0,190.0,187.0
129,113,01,147478.0,144025.0,46969.0,46077.0,19809.0,19552.0,8928.0,8721.0,4131.0,3989.0,1900.0,1807.0,870.0,836.0,435.0,382.0,189.0,165.0
129,115,01,145022.0,130944.0,47730.0,40227.0,18866.0,16471.0,6852.0,6050.0,2541.0,2243.0,1111.0,1031.0,640.0,621.0,419.0,434.0,183.0,218.0
129,117,01,149493.0,162296.0,43925.0,47775.0,15828.0,17337.0,5241.0,5916.0,1452.0,1739.0,488.0,535.0,231.0,331.0,240.0,272.0,166.0,210.0
129,119,01,182159.0,176461.0,46737.0,44052.0,17374.0,15918.0,6937.0,6146.0,1975.0,1779.0,433.0,403.0,199.0,155.0,196.0,149.0,138.0,122.0
129,231,01,157007.0,126270.0,43558.0,34198.0,15351.0,11786.0,6247.0,5046.0,2968.0,2475.0,1516.0,1258.0,890.0,770.0,503.0,476.0,342.0,265.0
129,233,01,153488.0,146403.0,40334.0,38373.0,16285.0,15488.0,7141.0,6515.0,3337.0,3021.0,1647.0,1466.0,871.0,718.0,451.0,407.0,247.0,211.0
129,235,01,165067.0,151325.0,43749.0,40739.0,16371.0,15217.0,7183.0,7025.0,3619.0,3578.0,1925.0,2020.0,1002.0,1144.0,568.0,601.0,245.0,314.0
129,237,01,160770.0,178659.0,47453.0,52464.0,19505.0,21574.0,8038.0,10514.0,3315.0,5230.0,1544.0,2767.0,715.0,1511.0,360.0,868.0,169.0,469.0
129,239,01,135905.0,109740.0,40844.0,33049.0,16063.0,13000.0,6925.0,6325.0,3454.0,3190.0,1550.0,1835.0,861.0,1050.0,398.0,607.0,195.0,330.0
129,241,01,147711.0,128206.0,44413.0,38335.0,16664.0,14000.0,7552.0,6077.0,3739.0,3171.0,1960.0,1583.0,1088.0,835.0,635.0,489.0,329.0,299.0
129,243,01,159574.0,166513.0,45684.0,47270.0,17440.0,17639.0,7498.0,8358.0,3111.0,4432.0,1352.0,2577.0,620.0,1570.0,269.0,884.0,148.0,515.0
130,26,01,70541.0,59708.0,30351.0,24788.0,14599.0,12463.0,8001.0,6855.0,4537.0,3977.0,2717.0,2351.0,1538.0,1288.0,803.0,641.0,371.0,320.0
130,28,01,86205.0,73512.0,30082.0,25411.0,13242.0,11154.0,6372.0,5406.0,3306.0,2699.0,1669.0,1460.0,904.0,703.0,434.0,406.0,243.0,192.0
130,30,01,92169.0,92124.0,38655.0,38622.0,16961.0,16444.0,9509.0,8913.0,5699.0,5784.0,3746.0,3809.0,2519.0,2355.0,1354.0,1339.0,622.0,623.0
130,32,01,81645.0,83894.0,34921.0,35845.0,18496.0,19048.0,10473.0,10775.0,5841.0,6431.0,3407.0,3925.0,2008.0,2399.0,1191.0,1396.0,658.0,875.0
130,34,01,91524.0,94427.0,38625.0,38540.0,22272.0,22021.0,13190.0,13208.0,8285.0,8254.0,5086.0,5231.0,3151.0,3487.0,1929.0,2153.0,1183.0,1409.0
130,36,01,75502.0,74740.0,36081.0,32365.0,19232.0,17171.0,10561.0,9819.0,6189.0,5631.0,3623.0,3348.0,2110.0,1891.0,1266.0,1193.0,734.0,657.0
130,38,01,90989.0,75185.0,40277.0,31187.0,20314.0,15249.0,11625.0,8715.0,7673.0,5405.0,4761.0,3554.0,2892.0,2268.0,1710.0,1281.0,821.0,706.0
130,40,01,59901.0,64304.0,26133.0,27050.0,13022.0,13356.0,7527.0,7450.0,4724.0,4734.0,2854.0,2845.0,1682.0,1709.0,856.0,822.0,379.0,357.0
130,42,01,80824.0,74328.0,38348.0,33884.0,17959.0,15343.0,10318.0,8411.0,6380.0,5178.0,4063.0,3219.0,2353.0,1895.0,1116.0,899.0,518.0,391.0
130,44,01,69355.0,76891.0,32272.0,33750.0,15937.0,16492.0,8523.0,8649.0,4707.0,4721.0,2727.0,2680.0,1576.0,1529.0,889.0,877.0,551.0,511.0
130,46,01,85064.0,84239.0,36749.0,35907.0,19026.0,17367.0,10521.0,9140.0,5815.0,5018.0,3312.0,2975.0,1974.0,1658.0,1083.0,935.0,588.0,571.0
130,48,01,81305.0,74874.0,31622.0,28921.0,16307.0,14868.0,8965.0,8140.0,5260.0,4663.0,3000.0,2751.0,1796.0,1590.0,1019.0,986.0,652.0,565.0
130,50,01,77422.0,76070.0,29973.0,29647.0,15890.0,15236.0,8487.0,8447.0,4864.0,4798.0,2722.0,2729.0,1568.0,1570.0,952.0,932.0,483.0,498.0
130,52,01,98701.0,102728.0,38459.0,39541.0,20089.0,21018.0,11123.0,11396.0,6495.0,6518.0,3716.0,3767.0,2167.0,2201.0,1251.0,1314.0,713.0,787.0
130,54,01,90847.0,67374.0,37051.0,27022.0,19167.0,13787.0,10641.0,7624.0,6117.0,4347.0,3516.0,2607.0,2092.0,1470.0,1214.0,850.0,726.0,496.0
130,56,01,98179.0,69335.0,41065.0,28830.0,19360.0,13529.0,10929.0,7618.0,6814.0,4756.0,4416.0,2901.0,2542.0,1695.0,1330.0,791.0,537.0,355.0
130,58,01,101841.0,78124.0,42980.0,31961.0,21353.0,15757.0,11105.0,8374.0,6200.0,4548.0,3332.0,2628.0,1960.0,1461.0,1185.0,843.0,651.0,501.0
130,60,01,87285.0,63085.0,36208.0,26001.0,17276.0,12371.0,9074.0,6347.0,5007.0,3444.0,2819.0,1886.0,1576.0,1107.0,889.0,627.0,561.0,352.0
130,62,01,83464.0,75215.0,33911.0,29658.0,16639.0,14897.0,8736.0,7770.0,4976.0,4292.0,2752.0,2395.0,1587.0,1369.0,925.0,777.0,537.0,474.0
130,64,01,96972.0,72326.0,40119.0,29077.0,17795.0,12702.0,9756.0,6871.0,6022.0,4224.0,3809.0,2675.0,2273.0,1534.0,1168.0,779.0,544.0,359.0
130,66,01,89693.0,76913.0,36578.0,30484.0,18735.0,15804.0,10227.0,8501.0,5744.0,4880.0,3414.0,2829.0,2010.0,1597.0,1131.0,978.0,673.0,568.0
130,68,01,96342.0,97434.0,37778.0,37134.0,19212.0,18771.0,10324.0,10275.0,5955.0,5828.0,3411.0,3260.0,1999.0,1919.0,1121.0,1076.0,688.0,660.0
130,70,01,77922.0,68385.0,31922.0,27858.0,15668.0,13580.0,8194.0,7211.0,4484.0,3890.0,2585.0,2200.0,1624.0,1334.0,876.0,750.0,544.0,421.0
130,72,01,100086.0,79326.0,40284.0,31408.0,19390.0,14969.0,10338.0,7873.0,5971.0,4519.0,3439.0,2611.0,1999.0,1617.0,1203.0,999.0,773.0,557.0
130,74,01,85620.0,88668.0,33196.0,33991.0,16296.0,16827.0,8776.0,8786.0,4798.0,4859.0,2729.0,2755.0,1588.0,1487.0,898.0,950.0,503.0,559.0
130,76,01,96852.0,79830.0,38055.0,30733.0,18316.0,15276.0,9814.0,8466.0,5647.0,4964.0,3486.0,3034.0,1955.0,1748.0,1215.0,1121.0,759.0,671.0
130,78,01,106256.0,89074.0,43141.0,35187.0,20095.0,16254.0,11313.0,8926.0,6973.0,5529.0,4520.0,3561.0,2698.0,2213.0,1484.0,1196.0,742.0,605.0
130,80,01,94808.0,99661.0,37026.0,39315.0,16871.0,17934.0,9197.0,10166.0,5929.0,6401.0,3905.0,4291.0,2359.0,2696.0,1218.0,1408.0,564.0,563.0
130,82,01,101181.0,96159.0,41373.0,38744.0,20019.0,19409.0,10688.0,10237.0,5865.0,5772.0,3258.0,3193.0,1841.0,1812.0,1101.0,1096.0,590.0,570.0
130,84,01,91773.0,101819.0,36170.0,38894.0,17901.0,19343.0,9582.0,10770.0,5610.0,6025.0,3091.0,3559.0,1948.0,2081.0,1168.0,1254.0,741.0,829.0
130,86,01,108373.0,99713.0,42318.0,39008.0,20323.0,18374.0,10458.0,9362.0,5715.0,5177.0,3135.0,2747.0,1786.0,1567.0,1032.0,868.0,629.0,538.0
130,88,01,92279.0,89732.0,35598.0,34590.0,16528.0,15942.0,8471.0,8267.0,4389.0,4421.0,2440.0,2377.0,1355.0,1275.0,780.0,707.0,403.0,436.0
130,90,01,98964.0,77874.0,38567.0,29052.0,17101.0,13000.0,8416.0,6351.0,4453.0,3348.0,2422.0,1725.0,1340.0,976.0,713.0,556.0,450.0,308.0
130,92,01,108051.0,95784.0,40180.0,36104.0,18108.0,16284.0,8991.0,8052.0,4623.0,4334.0,2593.0,2311.0,1387.0,1283.0,838.0,739.0,484.0,427.0
130,94,01,92352.0,98476.0,36455.0,39217.0,15572.0,17074.0,7738.0,8277.0,4036.0,4287.0,2152.0,2301.0,1240.0,1248.0,678.0,733.0,379.0,442.0
130,96,01,101458.0,84373.0,40123.0,32958.0,17982.0,13921.0,8735.0,6614.0,4395.0,3401.0,2296.0,1823.0,1310.0,1023.0,731.0,531.0,435.0,301.0
130,98,01,110168.0,92442.0,43275.0,36966.0,19877.0,17154.0,9764.0,8584.0,5031.0,4366.0,2799.0,2380.0,1602.0,1345.0,900.0,769.0,496.0,410.0
130,100,01,96895.0,96832.0,36531.0,37036.0,16970.0,17204.0,8508.0,8913.0,4518.0,4595.0,2573.0,2661.0,1390.0,1402.0,867.0,845.0,518.0,558.0
130,102,01,92258.0,96320.0,34093.0,36307.0,15544.0,16478.0,7763.0,8077.0,3889.0,4219.0,2010.0,2175.0,1142.0,1235.0,654.0,667.0,354.0,421.0
130,104,01,107530.0,92780.0,40666.0,34900.0,18899.0,16452.0,9509.0,8516.0,4823.0,4423.0,2717.0,2484.0,1473.0,1326.0,840.0,733.0,452.0,368.0
130,106,01,108613.0,93669.0,39451.0,33876.0,19102.0,16467.0,9908.0,8452.0,5437.0,4649.0,3034.0,2538.0,1728.0,1510.0,1006.0,824.0,604.0,524.0
130,108,01,103013.0,83022.0,36508.0,29256.0,17300.0,13967.0,8580.0,7038.0,4421.0,3769.0,2274.0,1994.0,1244.0,1071.0,645.0,566.0,315.0,309.0
130,110,01,100804.0,127519.0,36136.0,46147.0,16287.0,20667.0,7857.0,9901.0,3825.0,4773.0,1898.0,2426.0,979.0,1206.0,429.0,598.0,246.0,322.0
130,112,01,134142.0,124753.0,46736.0,43517.0,18836.0,18084.0,8123.0,7813.0,3651.0,3605.0,1600.0,1637.0,793.0,794.0,370.0,345.0,197.0,174.0
130,114,01,154148.0,163554.0,46674.0,47884.0,17435.0,18577.0,5956.0,6542.0,2254.0,2563.0,1058.0,1173.0,625.0,770.0,300.0,401.0,115.0,143.0
130,235,01,168615.0,194896.0,45351.0,53939.0,16507.0,19387.0,6898.0,8222.0,3319.0,3975.0,1757.0,2087.0,1032.0,1204.0,601.0,765.0,373.0,511.0
130,238,01,157519.0,151844.0,43323.0,41158.0,14745.0,13902.0,5863.0,5784.0,2553.0,2708.0,1311.0,1455.0,700.0,835.0,410.0,514.0,227.0,267.0
130,240,01,162931.0,142448.0,43903.0,38574.0,16938.0,14959.0,7207.0,6872.0,3605.0,3658.0,1859.0,2138.0,904.0,1278.0,455.0,725.0,193.0,352.0
130,243,01,174883.0,161155.0,45400.0,41570.0,16349.0,15344.0,6069.0,6847.0,2492.0,3505.0,1165.0,2041.0,630.0,1231.0,341.0,847.0,193.0,595.0
131,23,01,211613.0,175089.0,61964.0,54390.0,21394.0,18557.0,8853.0,7739.0,4071.0,3688.0,2136.0,1943.0,1149.0,1108.0,615.0,623.0,380.0,373.0
131,25,01,89775.0,78041.0,36644.0,30837.0,17058.0,14084.0,8998.0,7406.0,4902.0,4053.0,2743.0,2203.0,1584.0,1261.0,942.0,688.0,527.0,443.0
131,27,01,86636.0,91242.0,32558.0,34311.0,15704.0,15920.0,7794.0,8036.0,4218.0,4190.0,2330.0,2432.0,1333.0,1282.0,704.0,753.0,391.0,392.0
131,29,01,91041.0,101586.0,36548.0,41324.0,16816.0,18758.0,9573.0,10773.0,6099.0,6909.0,3958.0,4453.0,2421.0,2731.0,1267.0,1440.0,604.0,644.0
131,31,01,78511.0,82842.0,33883.0,33949.0,16470.0,16907.0,9411.0,9815.0,5923.0,5883.0,3894.0,3832.0,2455.0,2500.0,1416.0,1404.0,739.0,670.0
131,33,01,82115.0,78005.0,35363.0,32408.0,17641.0,15946.0,10096.0,9031.0,6459.0,6067.0,4407.0,4227.0,2915.0,2854.0,1771.0,1886.0,987.0,1112.0
131,35,01,76268.0,84357.0,32877.0,34915.0,17359.0,18370.0,9704.0,10262.0,5480.0,5805.0,3154.0,3517.0,1893.0,2031.0,1169.0,1173.0,622.0,685.0
131,37,01,78245.0,62564.0,34450.0,25536.0,19031.0,13769.0,11204.0,8071.0,6655.0,4724.0,4031.0,2758.0,2347.0,1645.0,1399.0,986.0,831.0,566.0
131,39,01,83597.0,79528.0,39600.0,35410.0,18410.0,16193.0,10031.0,8849.0,6174.0,5361.0,3790.0,3356.0,2231.0,1887.0,1138.0,1004.0,518.0,434.0
131,41,01,64026.0,73157.0,28114.0,30946.0,12968.0,14176.0,6980.0,7631.0,4412.0,4731.0,2621.0,3099.0,1731.0,1979.0,1066.0,1069.0,531.0,624.0
131,43,01,84941.0,79639.0,39041.0,34939.0,17692.0,14665.0,9807.0,7810.0,6201.0,4813.0,4040.0,2965.0,2366.0,1724.0,1177.0,796.0,516.0,422.0
131,45,01,71055.0,63768.0,30818.0,27381.0,15613.0,13052.0,8469.0,6713.0,4719.0,3772.0,2758.0,2150.0,1557.0,1234.0,914.0,706.0,559.0,417.0
131,47,01,110646.0,123293.0,47523.0,50925.0,22198.0,23178.0,12140.0,12728.0,7557.0,7754.0,4906.0,5065.0,3120.0,3131.0,1715.0,1765.0,886.0,855.0
131,49,01,85403.0,79933.0,33326.0,31547.0,14816.0,14085.0,8143.0,7604.0,4960.0,4690.0,3006.0,2862.0,1737.0,1676.0,866.0,788.0,360.0,319.0
131,51,01,88605.0,70807.0,35610.0,28216.0,17381.0,14074.0,9221.0,7573.0,5057.0,4082.0,2857.0,2235.0,1551.0,1230.0,890.0,653.0,466.0,390.0
131,53,01,105435.0,76821.0,40901.0,29275.0,21350.0,15054.0,11815.0,8416.0,6911.0,4969.0,4059.0,2932.0,2405.0,1653.0,1375.0,1009.0,874.0,579.0
131,55,01,92514.0,82048.0,38278.0,33367.0,17504.0,15205.0,9736.0,8355.0,6111.0,5161.0,3912.0,3346.0,2420.0,1895.0,1231.0,1065.0,567.0,470.0
131,57,01,78834.0,72123.0,33358.0,29973.0,15291.0,13700.0,8402.0,7516.0,5379.0,4679.0,3543.0,3044.0,2201.0,1894.0,1172.0,1001.0,545.0,527.0
131,59,01,101749.0,73517.0,40575.0,29075.0,20429.0,14523.0,11448.0,7905.0,6635.0,4655.0,3857.0,2674.0,2314.0,1663.0,1435.0,930.0,915.0,599.0
131,61,01,83087.0,84812.0,34493.0,34900.0,17537.0,17549.0,9536.0,9528.0,5454.0,5281.0,3192.0,3238.0,1930.0,1867.0,1202.0,1196.0,769.0,769.0
131,63,01,97698.0,78963.0,39646.0,32336.0,19736.0,16417.0,10626.0,8860.0,5665.0,4888.0,3316.0,2785.0,1797.0,1549.0,991.0,902.0,599.0,486.0
131,65,01,95651.0,91133.0,38178.0,36124.0,20222.0,18632.0,11471.0,10700.0,6740.0,6170.0,3897.0,3603.0,2308.0,2181.0,1424.0,1253.0,829.0,707.0
131,67,01,90885.0,78910.0,36699.0,30292.0,18297.0,15511.0,10107.0,8686.0,5753.0,5009.0,3381.0,2906.0,1896.0,1764.0,1120.0,1031.0,698.0,580.0
131,69,01,88693.0,87451.0,36501.0,35077.0,18208.0,17467.0,9977.0,9449.0,5529.0,5318.0,3194.0,2954.0,1787.0,1729.0,985.0,1010.0,581.0,565.0
131,71,01,94396.0,83704.0,39491.0,34333.0,18775.0,16646.0,9847.0,8847.0,5412.0,4883.0,3003.0,2802.0,1662.0,1591.0,1037.0,965.0,588.0,561.0
131,73,01,88416.0,89598.0,35035.0,34833.0,16910.0,16576.0,8974.0,8780.0,4925.0,4745.0,2771.0,2688.0,1596.0,1545.0,953.0,940.0,594.0,522.0
