xco,yco,ensemble,tha1980,tha2020,tha2080
130,94,01,26.214752462602714,,34.123506575108486
130,96,01,26.254405250325117,,34.29084847904411
130,98,01,25.992390101854397,,33.98694928019533
130,100,01,26.205676761774193,,33.96357212475336
130,102,01,26.152357122856017,,33.651159736714085
130,104,01,25.356191854196272,,32.76140442276943
130,106,01,23.99607110958245,,31.227751948486702
130,108,01,25.38631200159101,,33.38910382239925
130,110,01,25.83879687997927,,32.134581985142546
130,112,01,25.437543215164546,,32.163459081311366
130,114,01,24.13465895126382,,29.85996581029821
130,235,01,16.812709143240053,,20.38474350995957
130,238,01,17.56087580015397,,21.296323146429742
130,240,01,17.165179001266193,,21.039577450665337
130,243,01,16.844349223276595,,20.496692614760473
131,23,01,15.658294607754318,,19.613569738646273
131,25,01,26.11619415454687,,34.40658794781917
131,27,01,25.50093231118881,,34.12947193798874
131,29,01,26.40873130686685,,35.67813126952801
131,31,01,27.462130663341835,,35.94112457022637
131,33,01,27.394537897892462,,36.408825573993965
131,35,01,27.71068883163957,,36.31102668534261
131,37,01,27.327478202547066,,36.79994394993538
131,39,01,27.08994574307296,,35.86025065121248
131,41,01,28.3078498017358,,37.019377033132415
131,43,01,27.281565765885002,,36.05321081628827
131,45,01,28.315979729905283,,37.36221392397295
131,47,01,27.60670854858726,,35.49231687883125
131,49,01,28.23124526705831,,36.89255567659508
131,51,01,27.88096987767899,,36.92701933687613
131,53,01,27.152497611844698,,36.487548003811355
131,55,01,27.10480038877795,,35.829620445432525
131,57,01,27.40371133932518,,36.09032091862478
131,59,01,26.681634221862726,,35.4494183012726
131,61,01,27.495147790248822,,35.95733299978746
131,63,01,27.306276365005502,,36.595735046059744
131,65,01,27.041442358902295,,35.09195375169969
131,67,01,27.315871561411054,,36.219296594389114
131,69,01,27.45612266012009,,35.86862007089036
131,71,01,27.27148074062189,,36.20074900213155
131,73,01,27.569044631740283,,35.281087826651515
131,75,01,27.491161596410517,,35.35379207418784
131,77,01,27.44215195494061,,36.40097652755321
131,79,01,26.636724809185033,,35.04832089764417
131,81,01,26.946199479314412,,35.55898646100922
131,83,01,26.868296679735227,,35.00735633291729
131,85,01,26.241606897675503,,34.42852982436583
131,87,01,26.692870730925467,,34.206453053351524
131,89,01,26.74266480846053,,34.1745732204238
131,91,01,26.53396638072819,,33.93197627046449
131,93,01,26.229278253377593,,34.43297850184532
131,95,01,26.6037200670785,,34.38355197513818
131,97,01,26.415741157412775,,34.59530800532866
131,99,01,26.68849219553034,,34.45418341498215
131,101,01,26.000043593198694,,33.52157177591372
131,103,01,25.58154796328754,,32.83260257401642
131,105,01,23.72750513723524,,31.193964369438604
131,107,01,24.120974082371472,,31.613296956211816
131,109,01,25.59169010973796,,32.68338734159864
131,111,01,26.0695733391921,,33.03027574964705
131,113,01,24.477132820063865,,30.746972960779832
131,235,01,15.658294607754318,,19.613569738646273
131,240,01,15.896878803101519,,19.58747727259539
132,23,01,23.733324667245313,,30.48495492318981
132,25,01,25.082937079435748,,33.52369624759202
132,28,01,25.725648999096418,,34.46580705286876
132,30,01,27.36102547720457,,36.2083814050043
132,32,01,27.06082661929036,,35.56391316755236
132,34,01,27.50127808872036,,36.73484277875142
132,36,01,27.06406372567058,,35.729579238121914
132,38,01,27.112491255980817,,35.964371253053855
132,40,01,27.531070383192944,,37.092213521922105
132,42,01,27.90972438109805,,36.55627962650231
132,44,01,27.681597061173584,,35.82650805201164
132,46,01,27.933693538845702,,36.091327724402646
132,48,01,28.071505749184094,,36.82967143960547
132,50,01,27.60610787836658,,35.915573139430734
132,52,01,27.50456136206288,,36.370793924463015
132,54,01,27.090201531087242,,35.300254129283154
132,56,01,27.140810629343736,,36.40840315837213
132,58,01,27.544058239256827,,35.5319773506705
132,60,01,27.25584430326815,,35.5446261867367
132,62,01,27.12949782496181,,36.112710732165155
132,64,01,27.40684185848103,,35.96487054831596
132,66,01,27.145556568232283,,35.91390100936634
132,70,01,27.57268351409433,,36.10578369118841
132,72,01,27.47976395352811,,35.223471625872236
132,74,01,27.00485892848895,,34.61016255965794
132,76,01,27.03746535526415,,35.2780385387503
132,78,01,26.642767265567663,,34.55636002512655
132,80,01,26.44199589010805,,34.18197744393405
132,82,01,26.97065226800315,,35.06041901511395
132,84,01,27.04150046843798,,35.0579891772764
132,86,01,26.734693916608396,,34.284071614895566
132,88,01,27.239045775633212,,34.72143193958718
132,90,01,26.64734695287665,,34.59313938471617
132,92,01,26.733768312302942,,34.11327802018701
132,94,01,26.647983480777132,,35.21266165947456
132,96,01,25.963743547194024,,34.119497033829816
132,98,01,26.309983934144448,,34.452459873009914
132,100,01,25.86726602359652,,34.43381906782403
132,102,01,25.276074122319166,,33.178142368756845
132,104,01,24.448166855351595,,31.807718494767546
132,106,01,24.125692572443157,,31.789839183689594
132,108,01,24.169962053236073,,31.95376799881165
132,110,01,24.825761787607092,,31.240971738405005
132,112,01,25.10345122097288,,31.09260252856668
132,240,01,15.303285109847616,,19.170772711582615
133,25,01,24.171092443558543,,31.862222717953347
133,27,01,25.42035297760384,,33.9011137656438
133,29,01,27.00576634581899,,35.91120846832561
133,31,01,26.92783768495879,,35.82519524312864
133,33,01,26.807501106633687,,35.692255663046474
133,35,01,26.89878953979286,,35.39020988749062
133,37,01,27.123319661905033,,35.49157650332625
133,39,01,27.677880162402587,,36.354033318199036
133,41,01,28.122257997377098,,36.846726788390065
133,43,01,27.335748787998533,,36.39140921462252
133,45,01,27.559222193238053,,36.385598219277284
133,47,01,28.386688501875213,,37.221514137841176
133,49,01,27.8899869396959,,36.52281289722781
133,51,01,27.02266528270915,,36.30462962051611
133,53,01,27.468653962493317,,36.58613400542564
133,55,01,27.43960358381251,,36.24800968148917
133,57,01,27.551162267925726,,35.721293274960075
133,59,01,27.62438122400109,,35.50751635083308
133,61,01,27.393294503389583,,36.22699566236128
133,63,01,27.028390933576215,,35.702088205600305
133,65,01,26.58326151937186,,35.6642158112988
133,67,01,27.028304489003922,,35.53955172646045
133,69,01,27.18687172025395,,35.57030360897615
133,71,01,27.206913402926283,,35.06963232195868
133,73,01,27.135270250215275,,35.228666738762804
133,75,01,27.25907594613864,,35.075974300043264
133,77,01,26.919182813727847,,35.04057767471799
133,79,01,27.122043198044807,,35.255388329624964
133,81,01,26.903783927829437,,34.88018697551019
133,83,01,27.194062699345967,,35.16062870243837
133,85,01,27.496337223947595,,35.53873037723491
133,87,01,27.554424885407332,,34.98356333717974
133,89,01,26.921555098270016,,34.8325555202253
133,91,01,27.340632178005723,,34.64863260086086
133,93,01,26.3203078626495,,34.81591893114665
133,95,01,26.378715781572055,,34.14546097295877
133,97,01,26.00662469162288,,34.211566950008766
133,99,01,26.400445795352084,,33.58860072825866
133,101,01,25.951592763417935,,33.4134987343574
133,103,01,25.235513034224073,,31.94704246791855
133,105,01,24.562247416883427,,31.810832028114163
133,107,01,23.443364841808513,,31.085452952188206
133,109,01,24.258019744065706,,31.830141082066003
133,111,01,24.912622646332903,,31.37843576529692
134,27,01,25.16847701563469,,33.13829896239714
134,29,01,27.180133600064387,,35.143675049579855
134,31,01,26.19589453317676,,35.38033677559667
134,33,01,26.091573879469188,,34.46885819430836
134,35,01,27.215208896049766,,36.16389221014822
134,37,01,26.990933862090905,,34.78289660815398
134,39,01,27.512671687613718,,36.239441012063594
134,41,01,28.14333637500105,,36.64587762499034
134,43,01,27.483736983820474,,35.964375847500406
134,45,01,27.09661908085283,,36.02679005381666
134,47,01,28.50419244952093,,37.29544846249669
134,49,01,27.8512663865081,,37.22309017968165
134,51,01,28.045041012184384,,36.60190695091866
134,53,01,27.897954020607813,,36.185539294267855
134,55,01,27.756978251588627,,36.5432239236447
134,57,01,27.30769548109319,,35.91475646085684
134,59,01,27.528824070971556,,36.12376504922136
134,61,01,26.713108163013036,,35.40122853375206
134,63,01,26.710008062451205,,35.31399302051511
134,65,01,27.325501991688807,,36.244801761223776
134,67,01,27.059525136785783,,34.719297351136596
134,69,01,26.900848259494833,,34.69375457687969
134,71,01,27.43778734004381,,35.61484413286827
134,73,01,27.19646926526378,,35.29308235760148
134,75,01,27.19573219196029,,35.26976028352129
134,77,01,27.432924553050754,,35.70847795227415
134,79,01,26.963767322836446,,35.39157598974832
134,81,01,26.933624913990602,,35.546829797691736
134,83,01,27.006842779622893,,34.984300570588424
134,85,01,27.163343736688304,,35.352379374170376
134,87,01,27.518530929779903,,36.01296735667117
134,89,01,27.30377855211194,,35.235778216489344
134,91,01,26.764850645791633,,34.535484292146194
134,93,01,26.34966691937574,,34.31152852771695
134,95,01,26.43485217121869,,34.21838379628007
134,97,01,26.172024082853042,,33.574333059577796
134,99,01,25.86300979585436,,33.30700062985906
134,101,01,25.94134269281122,,33.02871668022179
134,103,01,26.238024183392728,,33.63260554447517
134,105,01,24.83230263962584,,32.222210722767045
134,107,01,24.046597523970384,,31.42763510048985
134,109,01,24.611255097843664,,32.46990563290978
134,111,01,24.077876083181312,,30.6425151562458
135,27,01,25.385015702635652,,33.129464294394026
135,29,01,27.234569432383374,,35.44220212972557
135,31,01,26.900887150179145,,35.84524100324398
135,33,01,26.292939968676023,,34.677448776095304
135,35,01,27.518568137677693,,36.25622424611007
135,37,01,27.25582239325494,,35.148856489550035
135,39,01,27.5576524934579,,35.88028559380938
135,41,01,28.314534471236705,,37.52863171991297
135,43,01,27.759980523669444,,36.295130005515766
135,45,01,27.78926554463471,,36.483751161008435
135,47,01,26.965727361151977,,35.63973475609595
135,49,01,27.41599998259582,,36.482345652628794
135,51,01,27.74123350132753,,36.380949755608775
135,53,01,27.9047202101552,,36.7249174173604
135,55,01,27.580582800181713,,36.28337475364357
135,57,01,27.247491988571316,,36.11605335397233
135,59,01,27.850627653048985,,36.21702182777945
135,61,01,27.48861507850105,,36.48149867599952
135,63,01,26.998376590840575,,35.33294742033593
135,65,01,27.193795578973837,,35.578236163431335
135,67,01,26.898231554776014,,34.96105078549819
135,69,01,26.57206974181654,,35.17106857223077
135,71,01,27.190825065959665,,35.479510656281064
135,73,01,26.598330447247303,,34.80154577471875
135,75,01,27.575860799949567,,35.84368897277818
135,77,01,27.427126954449466,,35.6504495696112
135,79,01,27.123556793269287,,35.53524011579966
135,81,01,26.460102497020966,,35.418688108711855
135,83,01,27.112531889989203,,35.2913736480386
135,85,01,26.990865891665674,,34.714840146938805
135,87,01,27.105123298616945,,34.94605728166659
135,89,01,26.810509238982778,,34.46268059455933
135,91,01,26.679265747058675,,34.094870237939915
135,93,01,26.26059666734658,,34.659041985064185
135,95,01,26.408572468588908,,34.43304673820006
135,97,01,26.13739784657602,,33.607782766938044
135,99,01,26.055810373341988,,33.33248622720758
135,101,01,25.850565703955375,,32.586217106637136
135,103,01,25.766714782483042,,33.22097217220351
135,105,01,25.081012674473488,,32.55339168836309
135,107,01,24.038370031439847,,31.272663226963555
135,109,01,24.49254634293228,,32.165128988824094
135,111,01,23.941346817299564,,30.4435300936972
136,28,01,26.62528058329167,,36.11624024693574
136,30,01,26.941809898671014,,35.558376471967854
136,32,01,26.726650270565674,,36.29381229028087
136,34,01,27.914401666856364,,36.553989853085795
136,36,01,27.634650104691495,,36.173076454885155
136,38,01,27.468388023523797,,36.16011644442815
136,40,01,27.623713549036708,,36.03244740044337
136,42,01,28.124688107218326,,36.843946352612114
136,44,01,27.5125472496924,,36.41543154156223
136,46,01,27.204668439119022,,36.40905024459621
136,48,01,28.12654086410976,,36.44349904529011
136,50,01,27.62722050885114,,36.4081800715333
136,52,01,27.508314852949315,,35.96467511518416
136,54,01,27.17831956597602,,35.880732301772596
136,56,01,27.842237101888486,,36.7484348119394
136,58,01,27.58823114005066,,35.94379065378065
136,60,01,27.088885879935795,,35.10456992711914
136,62,01,27.321507753484187,,36.267315738292325
136,64,01,26.84747237351386,,35.494787257450966
136,66,01,27.757091616725248,,35.17992482890348
136,68,01,26.397890353846307,,34.462827116319396
136,70,01,26.600480253294556,,34.928180900795475
136,72,01,26.56311993367195,,35.1097370271313
136,74,01,27.274755213338533,,35.78028653901523
136,76,01,27.080189169425118,,35.10565795728981
136,78,01,27.667191451058216,,35.695409881454275
136,80,01,27.260665025428487,,34.913789809436174
136,82,01,27.287991541409355,,34.7308644140061
136,84,01,27.2546497030365,,34.64573587216076
136,86,01,27.15128473664843,,34.962255522780424
136,88,01,26.803949455731946,,35.034475202176175
136,90,01,26.515540125028036,,34.60351960451164
136,92,01,26.104986687672476,,33.86140820726414
136,94,01,26.511417771692837,,34.470077046705704
136,96,01,26.143276387290616,,33.34731590501145
136,98,01,25.662469183926913,,33.554911030351235
136,100,01,25.548363595308256,,32.95325260246245
136,102,01,25.871031028037144,,32.69888448198644
136,104,01,26.015956296144356,,33.21340255859042
136,106,01,24.36663290597816,,31.29865934667354
136,108,01,23.982308193494728,,31.10371595644574
136,110,01,23.76270586121711,,29.701008734717522
137,27,01,25.02378050229197,,33.03628343121342
137,29,01,27.370018724276562,,35.70632795559432
137,31,01,26.806872709869765,,35.81679122891708
137,33,01,28.18562975727544,,36.76747992520421
137,35,01,28.311403748307555,,36.829833626568444
137,37,01,27.915428672598047,,36.2919279692057
137,39,01,27.74761677551251,,36.23635796912066
137,41,01,28.220729040925036,,36.84959959329805
137,43,01,28.134005409078952,,37.16337139094941
137,45,01,27.686531780506932,,36.17466980875758
137,47,01,26.743956481432257,,35.48306267056884
137,49,01,27.534072398799868,,35.90450541163469
137,51,01,27.478902253272125,,35.742967475142066
137,53,01,27.32411772237513,,36.36746203714237
137,55,01,27.62236952573353,,36.37762875064685
137,57,01,27.00080011698446,,35.85065173099147
137,59,01,27.34463893942793,,35.79022983873492
137,61,01,26.67296300584527,,35.442181296896045
137,63,01,26.671020108492105,,34.98220434960293
137,65,01,27.40909774475815,,35.55150951255062
137,67,01,27.048299059770034,,35.591730779307646
137,69,01,26.544764000459498,,34.54948601221967
137,71,01,26.4721784655765,,34.35238409600296
137,73,01,26.13837537831791,,34.10414560877693
137,75,01,26.94977491796305,,35.25810345743074
137,77,01,27.71687326917941,,35.55162885372854
137,79,01,27.446141191608675,,34.70714417818278
137,81,01,27.287213751866588,,34.654747105013385
137,83,01,27.20504726563476,,35.0840208922417
137,85,01,26.583449648552108,,35.13759175263012
137,87,01,26.70181448886013,,34.64189466826578
137,89,01,27.021967483024454,,34.54337963069449
137,91,01,26.618497385697793,,34.14826371680257
137,93,01,26.42717553091823,,34.03495592592795
137,95,01,26.26821636927868,,33.66433473009074
137,97,01,25.836326819017277,,33.70023670386468
137,99,01,24.264891663772794,,31.323194558146454
137,101,01,25.17538779178273,,32.581634142716
137,103,01,25.733273054094976,,32.93647517774915
137,105,01,24.971067497679005,,31.76514804279925
137,107,01,23.522435407019085,,30.76466490697641
137,109,01,24.21155206857185,,31.330651507809613
137,111,01,23.648913972645232,,29.997795592735294
138,27,01,24.737683827763718,,32.34013511757753
138,29,01,27.16565412058296,,35.486991125381884
138,31,01,27.500024120387664,,36.089547510116915
138,33,01,28.228781359069295,,36.48826070488622
138,35,01,27.75412170716247,,35.94714578832703
138,37,01,27.375592518878353,,36.60258371649865
138,39,01,28.177014407995248,,37.23938857132502
138,41,01,28.797437372154786,,36.855447252334315
138,43,01,28.43114030214884,,37.192353939749
138,45,01,27.991655739174703,,36.24055880594278
138,47,01,27.066617451708165,,35.01302497455183
138,49,01,26.82761011839449,,35.451807852372895
138,51,01,27.63255088026665,,36.297485690066736
138,53,01,27.666425840287115,,36.0928770865223
138,55,01,28.44659520046729,,37.35204058151901
138,57,01,27.91621772143224,,36.597659023553994
138,59,01,27.53669821523715,,35.97223876839241
138,61,01,28.184778858284023,,35.98743011337562
138,63,01,27.734166335138465,,36.4114157606427
138,65,01,27.63195798995526,,35.607740966906576
138,67,01,27.218073699003522,,35.609550007638774
138,69,01,27.083286811381342,,35.23616139712081
138,71,01,26.991036002428455,,34.812885194633395
138,73,01,26.66182521439933,,34.66282885025306
138,75,01,27.196699183890658,,34.62331101764424
138,77,01,27.004707648746344,,34.87963959948409
138,79,01,27.596292212515557,,35.87550127204555
138,81,01,26.945787078400578,,34.552193736384574
138,83,01,26.791148444400612,,34.36898044978134
138,85,01,27.110892221081084,,34.845982998371476
138,87,01,26.830309003494282,,34.68990266820338
138,89,01,26.420645565115635,,34.134794224867974
138,91,01,25.94381510396603,,34.289687444951184
138,93,01,26.137549957848606,,33.320165245313596
138,95,01,26.25748481263134,,33.680019994815865
138,97,01,25.306023370656646,,32.40168323612182
138,99,01,24.926231265783574,,32.70606357494805
138,101,01,24.868461156042006,,31.90904030271258
138,103,01,25.848078196161357,,33.331472084270786
138,105,01,23.959538986088695,,31.38669421233711
138,107,01,23.04887495221107,,30.035795482892762
138,109,01,24.311917403242497,,30.50105958027266
139,27,01,25.3782519468425,,33.83073640999037
139,29,01,26.67458190812091,,35.69107636978632
139,31,01,27.081722749809654,,35.574378438787036
139,33,01,27.14631997083949,,35.87430056355093
139,35,01,27.831353742756665,,36.0987799628667
139,37,01,28.003926770888828,,35.936975226286904
139,39,01,27.56382963256732,,36.61219806734187
139,41,01,27.911939347495686,,36.527959560650224
139,43,01,28.265343012179557,,37.164921563212125
139,45,01,27.267441057047805,,36.2195252065677
139,47,01,27.359362506891728,,36.73160786227058
139,49,01,27.030460277218452,,35.8937319263298
139,51,01,27.843327343676027,,36.89585327751712
139,53,01,27.48309180535713,,35.955855045076284
139,55,01,27.31397847735419,,36.17630500362839
139,57,01,27.684851887641738,,36.37320094524982
139,59,01,27.534536467196734,,35.86192444097427
139,61,01,28.121217590707378,,36.71828407187904
139,63,01,27.474178431181723,,35.609646656863816
139,65,01,27.67634660185341,,35.99357812161257
139,67,01,27.838765575496208,,35.31781232236698
139,69,01,26.96327028470705,,35.040876271531175
139,71,01,26.459282101788542,,34.58514554875546
139,73,01,27.361516537672,,34.873367153234234
139,75,01,27.356411410315815,,34.71184132102735
139,77,01,26.652145866812543,,34.89274825041123
139,79,01,27.293706080982158,,35.53677004275807
139,81,01,27.078088928209883,,35.50309584312902
139,83,01,26.920366600167036,,35.182645430306486
139,85,01,27.035095649110936,,34.67544283571205
139,87,01,26.282244642095268,,34.44720511170123
139,89,01,26.58369176883273,,34.23226647660735
139,91,01,25.82459221378798,,33.56150544963002
139,93,01,25.93275192793712,,33.41443588537552
139,95,01,25.568077970061406,,32.92020458636753
139,97,01,24.984801714336,,32.232308170146375
139,99,01,25.30718946007526,,32.02384572576725
139,101,01,24.74695174497778,,32.07275615195288
139,103,01,25.315717746746543,,32.1767895474831
139,105,01,24.10705825088863,,30.454581691214287
139,107,01,23.602951514305083,,29.785497676583255
139,109,01,22.970641421187675,,28.866120321231968
140,29,01,26.576752237891448,,34.86764972849783
140,31,01,26.72879075664548,,35.460950209272596
140,33,01,27.677933260919733,,36.22013980238107
140,35,01,27.42960250452658,,36.135063331317525
140,37,01,28.023891027356115,,36.84700969892049
140,39,01,28.108530835653195,,37.18748693054298
140,41,01,28.233728976168894,,37.37841539785316
140,43,01,28.33167204572702,,37.258253607213824
140,45,01,27.715917617550115,,36.26423190418494
140,47,01,27.664182212298886,,36.29995845377439
140,49,01,26.875442562343338,,35.680291047585285
140,51,01,27.2897403338929,,36.61627946678683
140,53,01,27.5945918685597,,36.729138337707155
140,55,01,27.43994777369696,,36.247557591065664
140,57,01,28.13550802159511,,36.54417282692893
140,59,01,27.672052086333416,,37.073622102246254
140,61,01,28.120208878280614,,36.05167636627618
140,63,01,28.693164380728398,,36.95834910764831
140,65,01,27.212518780274085,,35.710485296522776
140,67,01,26.859572042658208,,35.10662636161013
140,69,01,27.000523342090123,,35.018745169112876
140,71,01,27.0450720278311,,35.590488536223766
140,73,01,26.550412739973964,,35.27143280121182
140,75,01,26.78407927232895,,34.13329755455865
140,77,01,26.979427442417826,,34.34212652370932
140,79,01,27.430473747950103,,35.395410428309305
140,81,01,26.878491572444297,,34.636774167875686
140,83,01,26.465361519082272,,34.64566088947644
140,85,01,26.67434820017657,,34.64763231595307
140,87,01,26.966456347749798,,34.469832944377195
140,89,01,26.627139828383168,,33.39245874986766
140,91,01,26.05764817412716,,33.49723808411169
140,93,01,25.461263848154587,,32.772054076502336
140,95,01,24.91631910894243,,32.73060346485752
140,97,01,25.584009665265917,,32.63801028456659
140,99,01,25.266896364630526,,32.71339928314208
140,101,01,24.844451870685997,,31.951918883159113
140,103,01,25.18763808913691,,32.10509993844362
140,105,01,24.217471007426855,,31.07732000087152
140,107,01,23.10301885331525,,29.182635615868737
141,28,01,25.496064004803134,,33.94417778839436
141,30,01,27.161611105085324,,35.50310221956382
141,32,01,27.433509935658506,,35.5953939915047
141,34,01,27.566998064112266,,36.21532989019891
141,36,01,27.51451974444962,,35.881468022171035
141,38,01,28.159308587264068,,36.89898841234755
141,40,01,28.201425188736685,,36.556510413912
141,42,01,28.248537876741196,,36.80620691453846
141,44,01,28.25523276093597,,36.92958716956321
141,46,01,27.89255075818227,,36.77215433925988
141,48,01,26.778848725081076,,35.05630855485903
141,50,01,27.328860518101664,,36.041749150255015
141,52,01,27.93068207213969,,35.50639730920206
141,54,01,27.58978335553478,,36.04366118969851
141,56,01,27.91782055968331,,36.923307478610916
141,58,01,27.95168314228065,,36.31771190197481
141,60,01,27.75319979906061,,36.61965102286034
141,62,01,28.341631658707122,,36.12310947627467
141,64,01,27.553953415971513,,35.821447350220446
141,66,01,27.493468689865328,,35.36798697808298
141,68,01,27.111355405751723,,35.210033843006435
141,70,01,27.475321927673576,,35.30522815953022
141,72,01,27.277633202040533,,35.79064472687772
141,74,01,27.153612152194647,,35.072339527809056
141,76,01,27.215446705572152,,35.579324827247966
141,78,01,27.235645245588238,,35.411156699374594
141,80,01,26.994436244288174,,34.839164559439794
141,82,01,26.663513577049535,,34.064448194985125
141,84,01,26.838823488943923,,34.66754919116361
141,86,01,26.590771663279856,,34.32243801199175
141,88,01,26.61889962415504,,34.10464277806896
141,90,01,26.739660501640667,,33.663503075760076
141,92,01,25.310714366597885,,32.80254636386478
141,94,01,25.660377504373933,,32.789713597727584
141,96,01,25.69478315101111,,32.7679097714382
141,98,01,25.591474952185962,,31.836094143703615
141,100,01,25.019287755193794,,31.870484308918975
141,102,01,25.051271094390824,,31.73028363475254
141,104,01,24.721124658665943,,30.920994573780163
141,106,01,23.38231200926388,,28.77339871206598
142,28,01,25.453732776529403,,34.30197173076279
142,30,01,26.642479335087707,,35.00957527603659
142,32,01,27.85195039273972,,36.264604170958826
142,34,01,27.659813703254002,,36.00692981283815
142,36,01,26.785277160392326,,35.00784350887694
142,38,01,27.581334896514665,,35.817602582076354
142,40,01,28.190722394512544,,37.16239636846474
142,42,01,28.37707857199228,,36.54722213278872
142,44,01,28.88690391804128,,37.370153025623466
142,46,01,27.762888465366448,,36.342750606463504
142,48,01,27.469383819889988,,35.55050676434303
142,50,01,27.126339233747544,,35.59639725935288
142,54,01,27.795801232276943,,36.17768649650789
142,56,01,27.97564056508588,,36.352874648212364
142,58,01,27.73687149718345,,36.5943229947031
142,60,01,27.166846728630258,,35.746503809120874
142,62,01,27.898337182454668,,36.138310714758845
142,64,01,27.566748985595257,,35.41744798712888
142,66,01,27.78774244313679,,36.2195050363105
142,68,01,27.494376378722283,,35.13496106642724
142,70,01,27.663716727553798,,35.432801980207586
142,72,01,27.500765586595946,,35.881816688326374
142,74,01,26.99961539819945,,35.055321400830046
142,76,01,27.26629170695548,,35.29881504577548
142,78,01,26.743795762909215,,34.64933815745804
142,80,01,27.18769338791981,,34.413576791327436
142,82,01,26.85362554430723,,34.53394812047611
142,84,01,26.28422380233605,,33.81587947060645
142,86,01,26.375486173816913,,34.41700810391844
142,88,01,26.12568241735501,,33.51510623788714
142,90,01,26.057633188713616,,32.96541335856955
142,92,01,25.574597707400642,,33.01361187082013
142,94,01,26.138610779817096,,32.8594522037031
142,96,01,25.981283437980576,,33.175160271411556
142,98,01,25.479863366261522,,32.164558219723396
142,100,01,25.13947991821729,,31.61669774426656
142,102,01,24.282042582430467,,31.036134119224275
142,104,01,23.603625783619147,,29.563817357552832
143,29,01,26.116208887277324,,34.9430304910148
143,31,01,27.45063619254069,,36.4440877409269
143,33,01,27.788371953686195,,35.5262333414325
143,35,01,27.522276965289194,,35.743281286734415
143,37,01,27.039066203112153,,35.12979018732951
143,39,01,28.24522284110591,,36.500701464878745
143,41,01,28.33460940124928,,36.08060277870917
143,43,01,28.46785918048141,,36.39277805350117
143,45,01,28.37899571384439,,37.01328915764177
143,47,01,28.303555416371413,,37.2272933892316
143,49,01,26.81946241140854,,35.79588734299602
143,51,01,27.706572934365195,,36.1258827928519
143,53,01,27.451812092595812,,36.581380567279396
143,55,01,27.59912817860557,,36.06839187009196
143,57,01,27.985791714786327,,36.26653757353519
143,59,01,27.81413898892025,,35.94874713512961
143,61,01,27.565669329108733,,35.46752611785015
143,63,01,27.6403297918155,,36.02081539980837
143,65,01,27.461787483304246,,35.93581921386333
143,67,01,28.169721587492468,,36.211467886277006
143,69,01,27.987560273423266,,35.824269525289296
143,71,01,27.823840799265703,,36.13543918273476
143,73,01,27.810981961978882,,35.281734962003156
143,75,01,26.93302019969843,,35.28809341314763
143,77,01,26.859434789180803,,34.831305175870654
143,79,01,27.0463025629555,,34.73944092703727
143,81,01,27.04653667729324,,34.7307709130059
143,83,01,26.476769403290387,,34.21899164946071
143,85,01,26.08954696769428,,33.20200962544385
143,87,01,25.66988294273697,,33.24948412489394
143,89,01,25.95114567414855,,33.11617157481097
143,91,01,25.421894939531917,,33.09368116579777
143,93,01,26.167239615045442,,32.976129057162815
143,95,01,25.941556947420697,,32.77758671139478
143,97,01,25.53040975245049,,31.975667273477036
143,99,01,24.85657763790494,,31.654917494354684
143,101,01,24.518963590910708,,30.891960685139964
143,103,01,23.03749728132335,,29.109642967157622
144,28,01,25.35172082163691,,33.32292038147166
144,30,01,27.109556696939016,,35.24068451337121
144,32,01,27.39818482343651,,35.68866441701424
144,34,01,27.50059302216639,,35.76100444348016
144,36,01,27.891072532864666,,36.57052512100906
144,38,01,27.77619199311742,,36.131043509561025
144,40,01,28.007554474795917,,37.15960949962409
144,42,01,28.54822493136438,,36.64401213415017
144,44,01,28.728991813522693,,36.73540819178005
144,46,01,28.203079533534428,,36.722697705207054
144,48,01,28.051541785702433,,35.80306830837674
144,50,01,27.255252239574755,,35.56417286610361
144,52,01,27.323489968743406,,36.45972852103445
144,54,01,28.178765926366335,,36.29815630984978
144,56,01,28.27968587044414,,36.84026360871456
144,58,01,28.370393763381553,,36.49358806505051
144,60,01,28.093549739196757,,36.463298401443176
144,62,01,28.205782657962335,,36.19558095987677
144,64,01,28.380556007099123,,36.46187247827272
144,66,01,28.39293774125641,,36.71609470318164
144,68,01,28.0783351578092,,35.99299545723581
144,70,01,27.51631791957045,,35.478515824897386
144,72,01,27.71995272234448,,35.48414876891387
144,74,01,27.11153973064366,,34.81372404907736
144,76,01,26.890241156408255,,34.742634575582116
144,78,01,27.04841603227395,,34.7176349836978
144,80,01,27.15975568953185,,34.45862686552684
144,82,01,26.177428246855225,,33.828433851524885
144,84,01,25.90082229482248,,33.076821283909
144,86,01,25.869510559408045,,32.80660051623301
144,88,01,25.21914446444096,,32.417248497963044
144,90,01,26.017434308444994,,32.75988981516742
144,92,01,25.41786653975086,,31.883749486759356
144,94,01,25.4003578136606,,32.977340458425104
144,96,01,25.161306777658897,,31.573939574523266
144,98,01,24.294655449811927,,30.01552699636763
144,100,01,23.706028878832385,,30.76021588844812
144,102,01,22.603050946090796,,28.804489794782313
145,30,01,26.56692984444574,,34.62344534403853
145,32,01,27.285094096135875,,35.43441536008522
145,34,01,27.26727064421766,,35.42807553284542
145,36,01,27.821618384073613,,36.68243290909851
145,38,01,27.46378472078233,,35.99621421172216
145,40,01,28.48424834020032,,37.26895144368994
